business_id,name,latitude,longitude,stars,review_count,is_open,cuisine
TTCEDFbfYUec-xObcof88w,Van Loc,53.5511106,-113.490779,4.5,23,1,vietnamese
E4MIa26hQbXrYlUt776ueg,Jack's Pizza Cafe,53.4243850718,-113.4446831187,2.5,17,1,pizzeria
H5XxuaMbwFeJ8pj4R7HXFw,Zesty Family Restaurant,53.5383579802,-113.6252721772,4.5,5,1,american
drA-69aFRBwlz753NA9a9A,Ricky's All Day Grill,53.4594589,-113.4273796,2.0,11,1,american
mDBXgJGoHl5TJThOc7g9rg,Nosh Cafe,53.5440177,-113.5353578,4.0,52,1,indian
qO7GCIwijQ1NoAQdKoLXPw,Buster's Pizza & Donair,53.4107699,-113.4824258,3.5,7,1,pizzeria
fjjcwhKHfHh9T4l3B83Pzw,Tim Hortons,53.5177563,-113.5014456,2.5,6,1,other
pmvt9n9bJMZg4_RobTAWVA,Legislative Assembly of Alberta,53.5333638472,-113.5067561063,4.5,35,1,other
poIVPnt8gB9PqxUNOcmvJw,C-Lovers,53.6000557053,-113.4058425913,2.5,7,1,other
ZgzVfQgkIi3ZldqFcXovxw,Queen Donair,53.5879922129,-113.4189925636,2.5,18,1,other
ivmUyL6s8rKkNn0oqjoylg,Wendy's,53.5932984759,-113.415842285,1.5,8,1,american
ZXnoFqR62crtdu4s56egyA,Good Buddy Restaurant,53.59774357,-113.4908902998,3.0,46,1,chinese
f13P9cscozrAshoi6EehMw,Blue Nile,53.5512737,-113.5115313,3.5,5,1,ethiopian
m7kkotVaWGTntsfroZaX0A,Boston Pizza,53.5456285,-113.4946715,4.0,9,1,pizzeria
DkVJN6fTmUM9XxVP0Sp_tA,Edo Japan,53.5230167882,-113.6196730818,3.0,8,1,japanese
Ikr0gwXluVyxfe7eXFbHbQ,Paradiso Pastries,53.595263,-113.516167,4.5,6,1,other
F2e_n_3JUPXNq3sHiduRbA,Filistix,53.5461245,-113.4938229,4.0,12,1,other
gaBqXU8ipANuXDjogoCAag,Whistling Kettle Cafe,53.5914606,-113.4178452,4.0,12,1,other
vXvktzfIGetR9l-HBLP2SQ,Sweet Lollapalooza,53.5433810186,-113.4954896772,4.5,21,1,other
PVbOpU62LgBIJo0noXhcZA,Montana's BBQ & Bar,53.4464664,-113.485541,2.5,39,1,american
TwrhXn4Xqt6MCLWnEdUDaA,Bingo Pizza Pasta & Donair,53.5894418,-113.4913719,5.0,5,1,pizzeria
GPe-7Tvr_of8-JirusJ6hw,Boston Pizza,53.5412523,-113.5034565,2.5,48,1,pizzeria
DKcFxSfjLvSXRB9rOKE8jw,KFC,53.4253966195,-113.4766196,1.5,9,1,mexican
8VKcLx_KgjGpVSgZgHnGEw,Edmonton Public Library,53.4800051,-113.5034935,3.5,16,1,other
s1GeZSSotcqGjVQequ8EPw,Tim Hortons,53.4737753,-113.4495363,3.0,5,1,other
hiRFCVIrbFs1DjHD0_ktvg,Pizza Hut,53.5204658375,-113.5932093165,3.5,6,1,pizzeria
afkw4ZMsFhMyWpYn5xHCYg,The Tea Place,53.598061,-113.572949,4.0,34,1,other
EeMQfoJgl8Xtyew6AXzcyg,H2O Lounge,53.5184082,-113.490212,2.0,19,1,other
X2x1rHRYNayXZ-BN4CGGRQ,Jugo Juice,53.5435670354,-113.4939311072,3.0,5,1,other
-5ivHc7R7F_fHxTtxGvlgA,Mt Fuji Teppanyaki,53.600886,-113.495432,3.5,23,1,japanese
oBmkr9cUmwOBA4hLi3-U-w,Good Buddy Chinese Restaurant,53.4526562,-113.5137517,2.5,67,1,chinese
cguma8oUR5RSwfF1jNieUw,Portugese Canadian Bakery,53.5705388,-113.4233811,4.5,12,1,other
7i39pzQfXiJzJdLEo-BZRA,Mike's Sub and Donair,53.5453888,-113.6123809,3.5,5,1,other
NrwvTONDZe_zkf4dNBHTDA,H&W Produce,53.5929897,-113.5378378,4.5,17,1,other
stSD7zDVWDrurFYpL2Y9Sg,Saigon Taste,53.5459208598,-113.5134988368,4.0,36,1,vegan
Zyp9DZ_l7vyfKwTOUmxSvw,Little Caesars Pizza,53.546591,-113.5195355,2.0,8,1,pizzeria
e0iCFeakO_y2Jwjm8stW8w,Taste of Szechuan,53.4732234,-113.4852708,4.5,12,1,chinese
Fq5gQHtwiRx-vgxbG_dlRw,Red Lobster,53.5417697,-113.6162563859,2.5,70,1,seafood
YfAS0B4s9Wk_lcE-dEQiJg,A Yah Mi Deh Jamaican Restaurant,53.5703437,-113.4113295,4.5,21,1,other
C6viAwGwbbzDazD5IBM2ZQ,Boston Pizza,53.62967,-113.5442643982,3.0,17,1,pizzeria
_8igh2mxuHZTOnm0k2MT_Q,Why Not? Cafe And Bar,53.5216581,-113.5122992,4.5,13,1,seafood
FM81cYp1irTPZTKD-bXWzw,Sunbake Pita Bakery,53.5952957,-113.5063065,4.5,63,1,halal
Wln_3egrGnPQagNrdAVH7A,Rigoletto's Cafe,53.5385316,-113.4979168,4.0,32,1,italian
f9_TLVlUHBv0869CygEbZg,Dadeo,53.5184085,-113.5026666,4.0,237,1,cajun
-RS_7SU42foCTItx4f3C6A,Subway,53.5214101,-113.5203104,3.0,8,1,other
4c6KFQDT51uHrPcfoXUfeg,Spotlight Cabaret,53.518453,-113.497289,4.5,12,1,other
9unJwFyCX15zPuZDIuKxtg,Dream Donair & Pizza,53.49902,-113.4863145,4.0,18,1,halal
r0NkWsutE4b8ONlJhoMXWg,Astros Restaurant,53.540525,-113.609318,4.0,11,1,pizzeria
WBI4wpop4Ox0y5lg4GvhnQ,Saigon Cuisine,53.4677090386,-113.5866594315,3.5,23,1,vietnamese
2QIxk_gGB9rRX45uzmPHuA,Remedy,53.5179399683,-113.5002957908,5.0,10,1,other
U-fs6PO3Sg3xKGi9Wqzbkw,Liuyishou Hotpot Edmonton,53.549162,-113.4886588,4.0,7,1,chinese
wf9IqrwI8Vj57U-ABuZ9Dw,NYF,53.522447,-113.621873,3.5,10,1,other
IeEqXb6ei9TXlQU0HPfXXA,Marble Slab Creamery,53.5353296,-113.6165361,3.5,19,1,other
S6HhMZgDpAdpArUKRlrSrw,Japonais Bistro,53.541294,-113.5254643,4.0,142,1,japanese
Ivda64EJHZVQa1hBBRJumg,Pizza 73,53.5370338,-113.438232,2.0,5,1,pizzeria
wDV-rdks_6O-jBkKhzThBQ,Hart's Table & Bar,53.4538434,-113.5665852,3.5,102,1,other
exWa73g8bG0p3pI7NlKD8Q,Careit Urban Deli,53.5345643629,-113.5657212037,4.0,18,1,other
mu2GzX8oFI78IuhbzkOECQ,Y Not Indian,53.517943745,-113.4962813929,4.0,21,1,indian
hS0QiAXPyf3GcLu8nw1hAQ,The Chopped Leaf,53.5418167,-113.4947379,3.5,35,1,other
g2ZtiwsifkBOhsPsmq4MEQ,Safeway,53.5473793,-113.5181124,3.5,21,1,other
o1-UIT87_Usm3A6hneFfoQ,The Bower,53.541361,-113.502114,4.0,12,1,other
XVbyfriDebrJL-db2SsECQ,MR MIKES SteakhouseCasual,53.5233069994,-113.6242864813,2.5,68,1,american
GmKP1vPI91k-gdOQLVAxoQ,Elsafadi Brothers Super Market,53.595263,-113.516167,4.0,5,1,other
v3HpeD3_Q0YUM19-isldoA,Lava Mediterranean Cuisine,53.62959,-113.49735,3.0,7,1,other
w1cH5PL1j3NciTHk2wgg9A,Nando's PERi-PERi,53.47875,-113.49304,3.5,97,1,other
AxpvYktl1iX-4qakULDT8Q,Harvey's & Swiss Chalet,53.5229159536,-113.6266155667,2.5,5,1,american
EgC7mJsoxha1wNw36TeAfw,Boxer Kitchen & Bar,53.518806304,-113.4956939891,3.5,6,1,italian
8AcqFNjZp3gzs66w_g0Aog,The Bedouins,53.600158,-113.5175282,5.0,40,1,halal
yYGCoJfHANvtOZ7e51FU5g,Spring Roll Kitchen,53.455501,-113.514514,2.5,33,1,vietnamese
XLrpiX-SgdGgfaEEAKg43A,Earth's General Store,53.5177226,-113.4770215,4.5,34,1,other
ITYK6vL9Ec0MBErKlRc6Pw,Five Guys,53.5406388031,-113.4200509794,4.0,14,1,american
jPtMsCPN_lEpf9rOElNC4A,Save-On-Foods,53.5146916976,-113.4970790148,3.0,17,1,other
7mUhsa1kcQ-COh-TK68mWg,Chez Cora,53.5371077729,-113.6256186586,4.0,47,1,other
y_xJzKTkZN96V5hvXahX9A,Coco Fresh Tea & Juice,53.4594678,-113.4936157,4.0,20,1,other
pO3BhDCAQKOAfEpd598ejw,Joey's Restaurants,53.59961,-113.532328,2.5,10,1,seafood
qft7HYCM-KvQiXk1oYPQfw,Doyle's Pub,53.612671,-113.37912,3.5,6,1,other
3zVcQ-g4OUJoPn_kTl6vyg,Sushi Shop,53.4347516879,-113.6030844811,2.5,25,1,japanese
0ihbRd1mnVKCP6h8TEpqng,Subway,53.5616294,-113.466143,2.0,5,1,other
_QCfBiJIv1iGHgthFr_CJA,Wings Sports Bar & Grill,53.5701521,-113.4729073,4.0,5,1,pizzeria
AtmGgjJVIcWnaTcVDZN_hw,Meat The Bun,53.4107699,-113.4824258,4.0,6,1,american
wMrjWiECNxyCASlmUqwdAw,Booster Juice,53.4450598,-113.4893052,4.0,7,1,other
TjkZr6j8NiaDHEYk5-NL_w,Green Onion Cake Man,53.5705512,-113.4820919,4.5,25,1,chinese
3xnYTpKoPBA3711pQx8yaA,Chili Hot Pot,53.5088594,-113.4973356,4.5,74,1,chinese
r06dyqBY7x_WMR9vIbp3CA,Bliss Baked Goods,53.551573,-113.567466,4.5,30,1,kosher
xckV3QMDRN8feYVzjrNKZA,The Chopped Leaf,53.5239820648,-113.5276168843,2.0,5,1,other
CEBM9Ls8IHhYtbsxW9PC0w,Ohana Donuterie,53.515784,-113.495683,4.0,101,1,other
xUnBkTlxyqE5blBy9hBbbg,What The Truck,53.541497,-113.500541,2.5,8,1,other
1s8KM8GP5X3m7ck57tCFpg,kb & co windermere,53.4351903,-113.6073884,4.5,26,1,vegan
AZQwbUK45eA5diaGM63xfw,Ricky's All Day Grill,53.5644598,-113.5188507,2.5,13,1,other
I2Ipf82-rbAwh0I-X9T0gg,Lotus Cafe,53.5452679833,-113.5357645154,4.5,6,1,halal
FQLqYDotDp2OjO_qJKu20A,Hilltop Pub,53.549548,-113.45489,3.0,16,1,other
4SZCNz30VKLesMvW_zAs7Q,Three Vikings,53.5514622,-113.5353819,4.5,29,1,other
YshBHMZJhbAJ3nmjr9xUGQ,Stages Kitchen & Bar,53.5549551,-113.6076353,4.0,30,1,other
z1JfKhOkJXtVejXdRyu3Fg,La Bodeguita De Cuba,53.570675,-113.4745851,4.5,7,1,other
HBeWghNmCjZXtx7f5FY80g,Chateau Louis Liquor Store,53.565928,-113.522146,4.5,9,1,other
kHL00cuNothLsacKCvF3zA,New Asian Village Restaurant,53.466333,-113.475181,3.5,46,1,indian
25uEEaWkWO5PHg_bh9BZwg,Thai Express,53.564194,-113.508499,2.5,8,1,thai
2KhwR5XB2u88e3AgH4mq5w,Monty's Pizza,53.5140625092,-113.6766934863,4.5,42,1,pizzeria
gZ37igy0K1NICwlZUsE46A,Panago Pizza,53.5458152,-113.5133665,3.0,12,1,pizzeria
emv2P-5mzQCN9H07ci0w8g,Pizza City Donair & Broast,53.439645884,-113.620151919,3.5,25,1,halal
AVupQjOJWsQbbEYwCtNQDA,The Greenhouse,53.5413846,-113.4934165,4.5,14,1,vegan
Dzb6tHPsm3CyVubJm3Cd3A,SPLASH POKE,53.4774869,-113.4971426,4.0,19,1,japanese
vCCK94i-qZWeVAD3-vPNaA,Sorrentino's,53.5556616,-113.4845926,3.5,17,1,italian
Z03QeLtc9PjlkSNqbdFdXw,Remedy Cafe,53.54479102,-113.5361388567,4.0,82,1,indian
kqKN3YyDhFoi1RFKmwIEFw,Japanese Village,53.5983053048,-113.4871881775,3.0,19,1,japanese
xjoeCDmeRteRsMh_HTdOGw,Tim Hortons,53.524423,-113.667295,2.5,8,1,other
7Xanvny1WluYxZJc_UW-hQ,Jt's Bar & Grill,53.4451008,-113.4432095,3.5,10,1,american
8MzlreHr5tUxXM_Maqm1eg,McDonald's,53.4244562312,-113.5142858837,2.0,21,1,american
QP0UL97Tz8P2HfdwbgNkQg,Buster's Pizza & Donair,53.5999187019,-113.542813,3.0,11,1,pizzeria
x-waJIgYyDLprk6xniUjlA,Starbucks,53.5221970767,-113.6218540282,4.0,7,1,other
W5yNQMGeEFiWehSE1EvxQw,Mikes Bikes and Beans,53.517933,-113.492741,4.5,6,1,other
nzbSGUyv56tGGz0DvXqWXw,Freshii,53.5410249704,-113.4981085779,3.5,21,1,vegan
2Y7h1oxMRfVVGvc02aTn5g,Albert's Family Restaurant,53.549569,-113.536324,4.0,13,1,other
-A5MmVqvwTjGjgYzZBbqIw,Hazeldean Bakery,53.502595,-113.477654,4.5,21,1,other
98UTW86e3lxxISQRjyMT7g,More Subs,53.494613,-113.443881,5.0,6,1,other
waU0sq7ThK4uY-30YZ5h8Q,Steels Cafe & Grill,53.5385472,-113.6291543,2.5,8,1,american
lpW6f0q_vHUyqiIbSQF7Gg,H&W Produce,53.5322809,-113.6199434,4.0,25,1,other
dWEd-EsWURYeGiJAdHvI7Q,Partake,53.542742,-113.5373364,4.5,16,1,french
TDce9fSwoN_jZ3nVuDy0iQ,97 Hot Pot,53.550362,-113.4888101,4.0,58,1,chinese
UHPzLbr-bwGcChiCKjUTGg,Ra Bar,53.5420922,-113.4908783,2.5,7,1,japanese
HqnGAozdQklZ04bY1z2_dA,Allegro Italian Kitchen,53.5341684,-113.5669478,4.5,10,1,italian
d6jZdLEuZjShO76hsHnMMg,Hui's Wontons,53.4668561076,-113.4865615338,2.5,8,1,chinese
Wc2dOe5VdFoYwc-0wvkhwg,Italian Centre Shop,53.5562651,-113.485181,4.5,114,1,italian
crjRqGzxe6-MM4ylqlSfmw,Mayfield Dinner Theatre,53.5547235146,-113.6079470512,4.5,75,1,other
gmE_AAJKx8A4-ju5tZ7ayA,Humpty's Family Restaurants,53.5177789372,-113.4759782965,3.0,12,1,other
nkqjHy8jqKkxBhmBB_-Dyw,Credo Coffee,53.5418002,-113.4994547,4.5,108,1,other
Y25LHfbIe8M2blXd6frodA,Sobeys,53.6149532,-113.5166184,3.5,8,1,other
h2wXvobL9uNJvy6pMaHBpQ,Spice Grill,53.518471,-113.506411,3.5,25,1,indian
rpdC86_GmmRBKTvF2_DnEA,Nespresso Boutique at The Bay,53.4854984209,-113.5140037537,3.0,6,1,other
C2hsifEm52YbL-8NQ_8qKA,Daore,53.466927,-113.475571,3.5,17,1,korean
7HeI_lONqLfpmqXtWKWtCA,Kurry Kebab,53.4233496413,-113.4763887362,4.5,23,1,indian
kuR28qlXZHJJtwaDlMDzeg,Istanbul Kebab and Donair,53.59315,-113.5391346,4.5,9,1,halal
T7ECXsrp7ocoCxXrXDicAA,La Bosco Bakery & Cafe,53.5148832829,-113.498711139,3.0,11,1,other
eR69Vn010TTluvM_JvYtww,Fatburger,53.4665909,-113.4927979,3.0,24,1,american
IhCbb8ou59_57j5xEKFz9g,London Drugs,53.4484502247,-113.4813692613,3.5,6,1,other
HqiZaPMl3jLZY4YkOpOhDg,Market Mini Mart,53.5225151,-113.6241906,3.5,5,1,other
_4_jANQD9Vxr7y7DVA6RQg,Maka Eatery,53.5430256,-113.4965972,4.5,6,1,vegan
_vydMc9A522so3jFvtDAjA,Tang Bistro,53.5234505,-113.5116049,4.0,37,1,chinese
bEHvtVrBbXC5NrJefHdIGg,Ho Ho Chinese Food,53.526568,-113.520934,2.5,11,1,chinese
v64vBYpFIJxxml7hgkbn3g,Sunterra Marketplace,53.495067,-113.517787,4.0,40,1,other
dnOZr9LepBOSgQi2Jrls9A,Lumber Jacks Pancake & Steakhouse,53.4940812,-113.4440065,3.5,33,1,american
WoLNjwMW7fDivhWwY7tODg,Subway,53.5913652,-113.4179522,2.5,5,1,other
n6up3A47D8FIyKcdPDWzuQ,Jumbo Dim Sum Dining,53.548429,-113.614088,4.0,104,1,chinese
TZvtPXSYAjMFe0-ddll9FA,Coffee Bureau,53.54079,-113.5015,4.5,55,1,other
HFcL9_nbvB_YTsSX5CR6Fg,Misoya,53.5420732087,-113.499476,4.0,27,1,japanese
-s8G4_7aF8IxlAq6p1w4rw,Mucho Burrito,53.52137,-113.5115918,2.0,8,1,mexican
Ng3DOlu06ep6gkSsjBvF0g,Firezone Pizza & Donair,53.509036,-113.674793,3.5,16,1,pizzeria
CRp2ONfr9HlbL14Ge7Trvw,Cui Hua Gui Lin Noodle House,53.550825,-113.489187,4.0,17,1,chinese
_I8C1YQXoQRxRQKYiWHRlg,Delhi 86,53.5093182,-113.6756609,4.5,7,1,halal
QlhTyTj5BoZp9u6SaaBaIA,Royal Pizza,53.5370375604,-113.6252006589,2.5,21,1,pizzeria
ETocc91Bm5-EMPhODTUx_Q,Indian Fusion - The Curry House,53.5184065,-113.5065456,4.5,73,1,indian
dw8xyL89mfLlffz1XQlU3A,The Gramophone,53.5152064015,-113.4959554862,4.0,8,1,other
nwfUGLlKaF3D3OPS4idFtw,Tim Hortons,53.5406031021,-113.504063496,3.5,12,1,other
5nUFmpRZQQ6kSQ3Qe2TDGA,Beer Revolution Craft Beer & Pizza Bar,53.5464271733,-113.52357571,4.0,121,1,pizzeria
ud1DYfS8px87ApE5uDdRAw,Ace Coffee Roasters,53.515766,-113.49071,4.5,19,1,other
pZ96Z71pjZzys1ApmCr-PA,SIR Donair & Pizza,53.5707781,-113.566672,4.5,13,1,pizzeria
b9uVdbOgpQ7G4M4dIfmd3w,Viet Huong Noodle House,53.551916,-113.490532,4.5,5,1,vietnamese
1qhMQZIKew3P-pwWFeQojg,PA Peterson Ice Cream,53.531655,-113.605301,4.0,7,1,other
riTbNpCEwda96U8snFZIzg,Manila Grill,53.5543575,-113.6159943,2.5,17,1,other
URhJWn6xWZCxNzdXGR4-Fw,South Silk Road,53.4931914,-113.4980709,4.0,13,1,chinese
kjAupoMe47MKym3D061tFQ,NYF,53.4859989411,-113.5158563296,2.5,6,1,other
PK2NvXv7RKvqSSOmzyr4Rg,Mary Browns,53.4552023628,-113.5649421528,4.0,5,1,other
mUXDshICEWGE6D-pmUDbuw,Sorrentino's West,53.504365,-113.613753,3.5,29,1,italian
Y68SBS9rTUPmoAU-Nqk6kg,Pocha Seoul,53.4649227,-113.4742525,4.0,13,1,korean
ZWj9aMld0EC5jOUdc-7z5g,Cedar Sweets,53.5952855,-113.5058167,4.0,7,1,other
w91DxGTqV9AptyKU7zdr1g,Glenora Pizza,53.547563,-113.565047,3.5,5,1,pizzeria
hQMnZvR_DPo3wXJ8TQYQDw,What's the Scoop,53.5178955,-113.4960416,4.0,11,1,other
GFB4GW4pgk-6CCUuIkZ3tg,Co-op,53.4860611657,-113.6438573405,3.0,8,1,other
TWMdj3HuClJBxRNpnskzFA,Aladdin Donair & Kabab,53.600115,-113.3960371,3.0,14,1,halal
AsmGfIDbcdSQvxf_ZLJ0kw,Quiznos,53.5010293846,-113.6286161304,2.5,6,1,other
H9c-blxq2ENOwh8E_6Gc7g,Cobs Bread,53.5343728,-113.566171,4.0,14,1,other
9SMe5vUw08vK1-KVIfwudw,The Happy Camel,53.5001569,-113.6282073,4.0,8,1,other
A46RjWUshqwLu4iXK--iUA,Booster Juice,53.5414077739,-113.5089197767,3.5,10,1,other
tjNi0tn8ksK1V96bTLh2eg,Have Mercy Food + Booze,53.5188411,-113.4955137,4.0,107,1,other
kg5nSLdVk1JqkZEklICnnw,Wok N' Go,53.6036845,-113.5403852,3.5,24,1,chinese
Zz0WU6PjSsqrsjCOkpA6EA,Ricky's All Day Grill,53.5909282,-113.4924273,2.5,21,1,american
YP8qxvmUKHdgZiJN0oCKLw,Simply Yours Cafe,53.4721222,-113.4860561,3.0,7,1,other
bUFMABD5gnsdSNTQaj8gEQ,Wok N Roll Restaurant,53.5857141,-113.4678723,3.0,24,1,chinese
BORvYBcXG-VbwNBylwUInA,Cafe Blackbird,53.533929,-113.566981,4.0,66,1,other
5Y2aYrX2VUMqUdiNQgARew,Rice Bowl Deluxe,53.5007044794,-113.628743032,3.5,48,1,japanese
xk8Uo9ivXjafCuljbNI_4A,Edmonton Riverboat,53.539391,-113.481917,4.0,19,1,other
D4_SY2a4YnoFhrwHeYVioA,Three Bananas Cafe,53.543644,-113.4895029,3.5,45,1,other
8zKNW6Ehdg11EZFvY9dc-A,Brooklyn Tomato,53.4597544,-113.4938419,4.5,64,1,vietnamese
1EU-P_JNrKt28bqZJ4GyFg,Pappa's Family Restaurant,53.57068,-113.4142399,3.5,19,1,pizzeria
Mqrx3F1hdvgrJitJta7a6g,T & T Supermarket,53.4690515,-113.4943907,3.0,19,1,other
TMD6CGY3SB1eZna9iY3wgw,Quiznos,53.6006209,-113.424344,3.0,7,1,other
rbK1BLoHS3rwQByMrEr5NA,Pelicana Chicken,53.4595328,-113.4939483,4.0,9,1,korean
2bIZWhtlXPmQeO63WJItgg,Wayne Gretzky Statue,53.5462732081,-113.4970452321,5.0,7,1,other
bUL0ccO-bbQICKHImPUyJQ,JOEY Bell Tower,53.5448760721,-113.4942090511,4.0,60,1,other
Ry_7pocLHzf3fip7JgqXcQ,Xu Hue,53.549757,-113.488896,4.0,27,1,vietnamese
KfqFYl6UdRB5cWtYEjxWdw,Pho Ever Noodles & Grill,53.600601,-113.495023,3.5,28,1,vietnamese
Txbjo8zUMKdkDLf1DBA9Qg,Donair Stop,53.537034,-113.4382285,3.5,17,1,american
MXg71NcrR-rtHuzjeGCh_A,Kanto 98 St. Eatery,53.550912,-113.490685,4.0,44,1,other
52KoVIvQiMgpAIyVJx0abw,Habitat Etc,53.5428533,-113.498723,4.5,8,1,other
pV6N5Ku0FoybJpKRRiZl2A,Tim Hortons,53.5433741,-113.4961745,2.5,5,1,other
4G9WWWYD_jsklt8WGd_j6g,Tim Hortons,53.5114894,-113.4951195,2.0,8,1,other
SzKmHXMUgtkjhgDOPhhwXQ,O2's Clareview,53.5904220251,-113.4184607205,3.0,11,1,other
s_NIeyF8OZTfLQXWfeqNCg,The Bothy Wine & Whisky Bar,53.491939,-113.497311,4.5,83,1,other
1HwrC10JhdZ3gihazojBkg,Pho Du,53.6028581,-113.5421392,4.0,40,1,vietnamese
_3DBgWpzjo_TSNm4jRNiJg,Chinese Hot Pot Buffet,53.4915054815,-113.4967655316,4.5,52,1,chinese
-3GD07waps96fB_okEwFqw,Brits Fish & Chips,53.5065155227,-113.445661068,3.5,34,1,other
gjfl7y0kNye_bvKZfJSzRg,Pho Hoan Pasteur,53.5536286,-113.6134306,4.0,11,1,vietnamese
XP1d-tWjQgFw9hioLBOwgw,Bistecca Italian Steakhouse Wine Bar,53.4545281,-113.514571,4.0,56,1,italian
JJY3NwByusaxoZ8RbW9wqA,Al Salam Bakery and Restaurant,53.467058,-113.489608,4.5,71,1,halal
QMTS_9hfoCeaSLxP0KVqvg,Eat & Dip,53.6068122,-113.5154698,3.5,5,1,other
9e_oT4olPUsUDgqNsCGghQ,Fionn MacCool's Irish Pub,53.5432580614,-113.4960413487,3.5,36,1,other
Rnlnzg-U4VrA52PfMdXkTQ,Oodle Noodle,53.5975343,-113.4074163,3.0,14,1,other
u4t_QpVn8f3s_CwCOay5jg,The Keg Steakhouse + Bar - Windermere,53.4360435,-113.6095004,4.0,25,1,seafood
jDbcGVldcTiRlKXtcM0qZw,OPA! of Greece Currents of Windermere,53.4352353,-113.6062743,4.0,12,1,greek
Kg73gCEpsFAq_ANau3Gbdw,Smilies,53.5700331547,-113.5803079605,3.5,5,1,american
5SjqmVCqJzvpua12yO3cRw,Radisson Hotel & Convention Center Edmonton,53.5138848,-113.4112447,3.0,15,1,american
kllzL60MYGNpjsdPZeMZSg,The Moth Cafe,53.5452065595,-113.4783330024,4.0,94,1,vegan
_L4N2qjUUZWR9BELd4oemg,Starbucks,53.4451016,-113.4909222,4.0,5,1,other
inNXI7gk_if9oDH8CJULGg,Artistic Bake Shop,53.5049897,-113.4980929,4.0,22,1,other
DySc74Wa_LuqJ3v5BMmTqw,Cora - Edmonton,53.6007618472,-113.5388134638,3.0,29,1,other
utJPIg1UrXG_PpE1QLOomQ,Tea Fusion,53.5437997,-113.4927247,3.5,10,1,other
BCg-PqSIZptuSXQaVy17MA,Safeway,53.5594816032,-113.5535639013,3.0,5,1,other
W9R4QcvI-PG4qlO17UOqXw,Panda Hut Express,53.5708311,-113.5662028,3.5,18,1,chinese
jRfsJVJMxDb_FAJQQd0M9Q,Matt & Ashley's No Frills,53.4752830886,-113.5272401199,4.0,6,1,other
1M3zqofrUtKUiEsapMcV8Q,Apna Punjab Sweets and Take Away,53.59868,-113.426467,4.0,14,1,indian
7SrKS3L6lRAfDU8FFqQe_g,Freshii,53.5224397,-113.6218712,3.0,21,1,vegan
MBtoji84lhvTCRTjfLwTDw,Tim Hortons,53.4637602,-113.4931564,2.5,6,1,other
p5B8e4OhwiJwnlJ7kz3_3Q,Seafood City Supermarket,53.5397106154,-113.6232881073,3.5,8,1,seafood
UOz7jEJes9nPkTC-BujXbg,The Buffet,53.5235921,-113.6216428,3.0,12,1,other
aUKJV9lm51p3wMUINUd30w,Pho Tau Bay,53.5513166,-113.4908786,4.5,78,1,vietnamese
MgQbdvwKXEJC-LvySLlabg,State & Main Kitchen & Bar,53.484303,-113.515783,3.5,87,1,american
wStIOVJAhsia-G-4oxj_tA,Safeway,53.5341294,-113.6181615,3.5,10,1,other
TGg32ZTsW3CSHFyWTehFwA,Dookbaeki Hot Stone,53.4587582,-113.4933706,4.0,13,1,korean
9K14PjzzYMu4n8my-PM5Fg,Lucky 97 Supermarket,53.5524351,-113.488833,3.5,35,1,other
vDU_pwTCyHBPs-JoklOMWQ,The Melting Pot,53.4598191306,-113.4941950571,3.5,165,1,other
ITf3LVu4XcIU7ors9EZK_A,Leopold's Tavern,53.51849,-113.495251,4.5,5,1,american
_Dl7SIhQOy9d11RT7TxGdQ,Subway,53.5414338,-113.4918157,3.5,8,1,other
IkaYcBVD95keDiT25xxX8Q,Savoy's South Indian Kitchen Savoy,53.4649227,-113.4743242,4.0,24,1,indian
EVqeyOX5XpUsrf8PZwsPdw,Iconoclast Coffee Roasters,53.5427055,-113.5304668,4.0,9,1,other
uaX9PVE4ZIQ5L02rdmWqbA,Johnson's Cafe,53.5077929636,-113.5603695841,4.0,6,1,american
2JEjK03BGXoM5wICPU-PXQ,Mario's Original Barbershop,53.546122,-113.515273,3.0,9,1,other
S0QtR1BviqJmLZ1AsFKKjg,LETS Grill Restaurant,53.4967642,-113.4982436,4.0,18,1,persian
BBEP5WboQM-42ceJTwh58w,80 Flavours Ice Cream,53.5187895,-113.5967969,4.0,5,1,other
TlS9uUuITDZRrHGOSiX69g,Kaiming’s Kitchen,53.5420249,-113.6189845,5.0,6,1,chinese
6kbmVj3A5AyVF0w0fLurlQ,Earls Kitchen + Bar,53.4792638178,-113.4964118174,3.5,59,1,american
otGcwLlVcsYK73ULzrLXEA,Black Pearl Seafood Bar,53.5417398,-113.4995021,4.0,80,1,italian
F-HzRgpiPQZiCFeZVDd2MQ,Noodle 42,53.6000850718,-113.4063966589,3.0,24,1,chinese
EQr1Vo4yVsSy7hSbO4iURA,Buffet Royale Carvery,53.531694,-113.619107,3.0,36,1,chinese
A1IQx2gNtPFbmLAuLEaIuw,LovePizza,53.4339236675,-113.575978866,3.5,6,1,pizzeria
TPNv3aGh3UKoZ8iAcpbWKA,Starbucks,53.540836583,-113.4243141712,4.0,13,1,other
LysWsZ3RXmaOvg1wqSwvqg,Buddy Wonton Seafood Restaurant,53.51596,-113.49813,3.0,30,1,chinese
qlRGsPZ0NcC0_KkUIhlTjw,The Greenhouse,53.5225586,-113.5204547,4.0,42,1,vegan
qYe7k9E0OJrQPJYGiDIw-A,XIX Nineteen,53.434759284,-113.5732437167,4.0,122,1,other
